artf_name,artf_description
TC_89_SRC,"Test case reservation a visit Date: 
    C39 control by 20/06/2003 
            a new patient 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for a reservation 
UcPreVis service by Outpatient a 
            patient 
High Priority 
Set up There are no previous reservations 
Description test 
Input type selected visit: Visit 
            check 
Oracle Sequence invalid The system 
            allows the reservation of the visit 
Classes cover valid: ce3 CE5 
            Classes are not valid: None"
TC_90_SRC,"Test case reservation a visit Date: 
    C40 control preceded by 20/06/2003 
            A Day Hospital 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for a reservation 
UcPreVis service by Outpatient a 
            patient 
High Priority 
Set up The last reservation is `: 
                03/10/2003 hours 08 00 Day Hospital 
Description test 
Input type selected visit: Visit 
            check 
The Oracle system enables the reservation of 
            visit 
Classes cover valid: ce3 CE7 
            Classes are not valid: None"
TC_91_SRC,"Test case reservation a visit Date: 
    C41 control preceded by 20/06/2003 
            another visit 
            check 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for a reservation 
UcPreVis service by Outpatient a 
            patient 
Media Priorities 
Set up The last reservation is `: 
             06/10/2003 hours 12 00 Visit control 
Description test 
Input type selected visit: Visit 
            check 
The Oracle system enables the reservation of 
            visit 
Classes cover valid: ce3 CE8 
            Classes are not valid: None"
TC_92_SRC,"Test case reservation a visit Date: 
    C42 control preceded by 20/06/2003 
            Before a visit 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for a reservation 
UcPreVis service by Outpatient a 
            patient 
Media Priorities 
Set up The last reservation is `: 
                03/09/2003 hours 09 00 First visit 
Description test 
Input type selected visit: Visit 
            check 
Oracle Sequence invalid The system 
            allows the reservation of the visit 
Classes cover valid: ce3 CE6 
            Classes are not valid: None"
TC_93_SRC,"Reservation test case for a type of date: 
    C43 is not expected visit 20/06/2003 
            preceded by a visit by 
            check 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for a reservation 
UcPreVis service by Outpatient a 
            patient 
Media Priorities 
Set up The last reservation is `: 
             07/10/2003 hours 10 00 Visit control 
Description test 
Input type selected visit: NP 
Oracle Input Invalid 
Classes cover valid: CE8 
            Classes invalid: CE4"
TC_94_SRC,"Testing houses delete a First Date: 
    C44 visit 20/06/2003 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for delete of 
UcAnnPre a reservation service 
            made by an ambulatory patient 
High Priority 
Set up There are no previous reservations and 
            Reservations subsequent 
Description test 
Input Visit selected: 
                03/09/2003 hours 09 00 First visit 
The oracle system eliminates the reservation and 
            delete the patient from S I O 
Classes cover valid: CE1 CE6 CE10 
            Classes are not valid: None"
TC_95_SRC,"Testing houses delete a Day Date: 
    C45 Hospital following a First 20/06/2003 
            visit and that is 
            The last booking 
            made 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for delete of 
UcAnnPre a booking service 
            made by an ambulatory patient 
High Priority 
Set up the previous reservation is `: 
                26/09/2003 hours 11 00 First visit 
            There are no reservations after 
            selected 
Description test 
Input Visit selected: 
            30/09/2003 hours 08 00 Day Hospital 
The oracle system deletes the reservation 
            selected 
Classes cover valid: CE2 CE7 CE10 
            Classes are not valid: None"
TC_96_SRC,"Testing houses delete a Visit Date: 
    C46 control following a 20/06/2003 
            Day Hospital and rap 
            presents the latest 
            reservation 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for delete of 
UcAnnPre a reservation service 
            made by an ambulatory patient 
High Priority 
Set up the previous reservation is `: 
                29/09/2003 hours 08 00 Day Hospital 
            There are no reservations after 
            selected 
Description test 
Input Visit selected: 
             30/09/2003 hours 09 00 Visit control 
The oracle system deletes the reservation 
            selected 
Classes cover valid: ce3 CE8 CE10 
            Classes are not valid: None"
TC_97_SRC,"Testing houses delete a Day Date: 
    C47 Hospital following a First 20/06/2003 
            and precedes a visit Visit 
            Control 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for delete of 
UcAnnPre a booking service 
            made by an ambulatory patient 
High Priority 
Set up the previous reservation is `: 
                26/09/2003 hours 11 00 First visit 
            The reservation is `Next: 
              30/09/2003 hours 09 00 Visit Control 
Description test 
Input Visit selected: 
                29/09/2003 hours 08 00 Day Hospital 
Oracle Sequence invalid The system 
            allows cancellations 
Classes cover valid: CE2 CE7 CE13 
            Classes are not valid: None"
TC_98_SRC,"Testing houses delete a Visit Date: 
    C48 control following a 20/06/2003 
            Day Hospital and precedes a 
            Other Day Hospital 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for delete of 
UcAnnPre a booking service 
            made by an ambulatory patient 
Media Priorities 
Set up the previous reservation is `: 
                29/03/2003 hours 08 00 Day Hospital 
            The reservation is `Next: 
                01/10/2003 hours 08 00 Day Hospital 
Description test 
Input Visit selected: 
              30/09/2003 hours 09 00 Visit control 
Oracle Sequence invalid The system 
            allows delete 
Classes cover valid: ce3 CE8 CE12 
            Classes are not valid: None"
TC_99_SRC,"Testing houses delete a Visit Date: 
    C49 control following a 20/06/2003 
            Day Hospital and precedes a 
            Visit control 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for delete of 
UcAnnPre a booking service 
            made by an ambulatory patient 
High Priority 
Set up the previous reservation is `: 
                29/03/2003 hours 08 00 Day Hospital 
            The reservation is `Next: 
              02/10/2003 hours 09 00 Visit Control 
Description test 
Input Visit selected: 
            30/09/2003 hours 12 00 Visit control 
The oracle system eliminates the reservation 
            selected 
Classes cover valid: ce3 CE8 CE13 
            Classes are not valid: None"
TC_100_SRC,"Testing houses delete a Visit Date: 
    C50 control following a 20/06/2003 
            Visit control and 
            precedes a visit by 
            check 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for delete of 
UcAnnPre a booking service 
            made by an ambulatory patient 
High Priority 
Set up the previous reservation is `: 
             02/10/2003 hours 09 00 Visit control 
            The reservation is `Next: 
            07/10/2003 hours 09 00 Visit control 
Description test 
Input Visit selected: 
            06/10/2003 hours 09 00 Visit control 
The oracle system deletes the reservation 
            selected 
Classes cover valid: CE4 CE8 CE13 
            Classes are not valid: None"
TC_101_SRC,"Test case of a First Amendment to visit Date: 
    C51 followed by a Day Hospital 20/06/2003 
            in a location 
            between two visits Control 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for modification of a 
UcModVis service by Outpatient a 
            patient 
High Priority 
Set up There are no previous reservations 
            The reservation is `Next: 
                29/09/2003 hours 08 00 Day Hospital 
            New reservation was 
             02/10/2003 hours 09 00 Visit Control 
            New reservaion later: 
             07/10/2003 hours 09 00 Visit Control 
Description test 
Input Visit selected: 
                26/09/2003 hours 11 00 First visit 
            Review: 
                        03/10/2003 hours 11 00 
Oracle Sequence invalid The system 
            the changing of the reservation 
Classes cover valid: CE1 CE8 CE14 CE19 CE21 
            Classes are not valid: None"
TC_102_SRC,"Edit test case of a Day Hospital Date: 
    C52 preceded by a First 20/06/2003 
            visit and followed by a 
            Visit control in a 
            position between a 
            Day Hospital and a Visit 
            Control 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for modification of a 
UcModVis service by Outpatient a 
            patient 
High Priority 
Set up the previous reservation is `: 
                26/09/2003 hours 11 00 First visit 
            The reservation is `Next: 
             02/10/2003 hours 09 00 Visit Control 
            New reservation was 
                03/10/2003 hours 08 00 Day Hospital 
            New reservation later: 
             06/10/2003 hours 09 00 Visit Control 
Description test 
Input: Visit selected: 
                29/09/2003 hours 08 00 Day Hospital 
            Review: 
                        06/10/2003 hours 08 00 
Oracle: Sequence invalid The system 
            the changing of the reservation 
Classes cover valid: CE2 CE9 CE13 CE19 CE22 
: Classes are not valid: None"
TC_103_SRC,"Edit test case of a Day Hospital Date: 
    C53 preceded by a First 20/06/2003 
            visit and followed by a 
            Visit control in a 
            position between two 
            monitoring visits 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for modification of a 
UcModVis service by Outpatient a 
            patient 
High Priority 
Set up the previous reservation is `: 
                26/09/2003 hours 11 00 First visit 
            The reservation is `Next: 
             02/10/2003 hours 09 00 Visit Control 
            New reservation was 
             06/10/2003 hours 09 00 Visit Control 
            New reservation later: 
             13/10/2003 hours 09 30 Visit Control 
Description test 
Input Visit selected: 
                29/09/2003 hours 08 00 Day Hospital 
            Review: 
                        08/10/2003 hours 08 00 
The Oracle system does not allow editing of 
            Reservations 
Classes cover valid: CE2 CE9 CE14 CE19 CE22 
            Classes are not valid: None"
TC_104_SRC,"Edit test case of a visit by Date: 
    C54 preceded by a control 20/06/2003 
            Day Hospital and followed by a 
            Day in Hospital 
            final position of 
            sequence of reservations and 
            preceded by a Day 
            Hospital 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for modification of a 
UcModVis service by Outpatient a 
            patient 
High Priority 
Set up the previous reservation is `: 
                29/09/2003 hours 08 00 Day Hospital 
            The reservation is `Next: 
                03/10/2003 hours 08 00 Day Hospital 
            New reservation was 
                10/10/2003 hours 08 00 Day Hospital 
            There are no reservations after the next 
            Review 
Description test 
Input Visit selected: 
             02/10/2003 hours 09 00 Visit control 
            Review: 
                        02/10/2003 hours 10 30 
Oracle Sequence invalid The system 
            the changing of the reservation 
Classes cover valid: ce3 CE8 CE13 CE16 CE23 
            Classes are not valid: None"
TC_105_SRC,"Edit test case of a visit by Date: 
    C55 preceded by a control 20/06/2003 
            Day Hospital and followed by 
            Visit a control 
            a location between 
            A Day Hospital and a Visit 
            control 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for modification of a 
UcModVis service by Outpatient a 
            patient 
Media Priorities 
Set up the previous reservation is `: 
                29/09/2003 hours 08 00 Day Hospital 
            The reservation is `Next: 
             06/10/2003 hours 09 00 Visit control 
            New reservation was 
                08/10/2003 hours 08 00 Day Hospital 
            New reservation later: 
             13/10/2003 hours 09 00 Visit control 
Description test 
Input Visit selected: 
             02/10/2003 hours 09 00 Visit control 
            Review: 
                        09/10/2003 hours 10 00 
The Oracle system allows the change of 
            Reservations 
Classes cover valid: ce3 CE9 CE13 CE19 CE23 
            Classes are not valid: None"
TC_106_SRC,"Edit test case of a Day Hospital Date: 
    C56 between two visits 20/06/2003 
            control in a position 
            between two visits 
            check 
                                          Version: 
                                          0 02 000 
Use Case Meets the request for modification of a 
UcModVis service by Outpatient a 
            patient 
Media Priorities 
Set up the previous reservation is `: 
             07/10/2003 hours 09 30 Visit control 
            The reservation is `Next: 
             09/10/2003 hours 10 00 Visit control 
            New reservation was 
             09/10/2003 hours 9 00 Visit control 
            New reservation later: 
             13/10/2003 hours 9 00 Visit control 
Description test 
Input: Visit selected: 
                08/10/2003 hours 08 00 Day Hospital 
            Review: 
                        08/10/2003 hours 8 00 
Oracle: The system allows the change of 
            Reservations 
Classes cover valid: CE4 CE9 CE14 CE19 CE22 
: Classes are not valid: None"
TC_107_SRC,"Login test case by Patient Data: 
    Hospital C57 Card correct PIN 20/06/2003 
            correct and the couple 
            (Hospital Card PIN) 
            in S I O 
                                          Version: 
                                          0 02 000 
Use Case He performs the functions 
UcLogPaz necessary to authenticate an 
            patient 
High Priority 
The couple set up (Hospital Card PIN) = (00,001 
            65323) is registered in the `S I O 
Description test 
Hospital Input Card: 00,001 
            PIN: 65,323 
The Oracle system allows access to the patient 
Classes cover valid: CE1 CE2 CE6 CE7 
            Classes are not valid: None"
TC_108_SRC,"Login test case by Patient Data: 
    C58 Card Hospital incorrect 20/06/2003 
            (fewer digits) 
            and PIN recorded in S I O 
                                          Version: 
                                          0 02 000 
Use Case He performs the functions 
UcLogPaz necessary to authenticate an 
            patient 
High Priority 
Set up 65,323 The PIN is recorded in the `S I O 
Description test 
Hospital Input Card: 0000 
            PIN: 65,323 
Oracle Invalid Input: Hospital Card 
Classes cover valid: CE7 
            Classes invalid: ce3"
TC_109_SRC,"Login test case by Patient Data: 
    C59 Card Hospital incorrect 20/06/2003 
            (higher number of digits) 
            and PIN recorded in S I O 
                                          Version: 
                                          0 02 000 
Use Case He performs the functions 
UcLogPaz necessary to authenticate an 
            patient 
High Priority 
Set up 65,323 The PIN is recorded in the `S I O 
Description test 
Hospital Input Card: 000,000 
            PIN: 65,323 
Oracle Invalid Input: Hospital Card 
Classes cover valid: CE7 
            Classes invalid: CE4"
TC_110_SRC,"Login test case by Patient Data: 
    C60 Card Hospital recorded 20/06/2003 
            in S I O and PIN 
            correct (fewer 
            figures) 
                                          Version: 
                                          0 02 000 
Use Case He performs the functions 
UcLogPaz necessary to authenticate an 
            patient 
High Priority 
The Hospital set up 00,001 Card is `recorded in 
            I S O 
Description test 
Hospital Input Card: 00,001 
            PIN: 6532 
Oracle Invalid Input: PIN 
Classes cover valid: CE2 
            Classes invalid: CE8"
TC_111_SRC,"Login test case by Patient Data: 
    C61 Card Hospital recorded 20/06/2003 
            in S I O and PIN 
            proper (higher 
            figures) 
                                          Version: 
                                          0 02 000 
Use Case He performs the functions 
UcLogPaz necessary to authenticate an 
            patient 
High Priority 
The Hospital set up 00,001 Card is `recorded in 
            I S O 
Description test 
Hospital Input Card: 00,001 
            PIN: 65323555 
Oracle Invalid Input: PIN 
Classes cover valid: CE2 
            Classes invalid: CE9"
TC_112_SRC,"Login test case by Patient Data: 
    C62 Card Hospital recorded 20/06/2003 
            in S I O and correct PIN but 
            not recorded in S I O 
                                          Version: 
                                          0 02 000 
Use Case He performs the functions 
UcLogPaz necessary to authenticate an 
            patient 
High Priority 
The Hospital set up 00,001 Card is `recorded in 
            I S O 
            The PIN is not `47,389 recorded in S I O 
Description test 
Input: Hospital Card: 00,001 
            PIN: 47,389 
Oracle: The system does not allow access to 
            patient 
Classes cover valid: CE2 
: Classes invalid: CE10"
TC_113_SRC,"Login test case by Patient Data: 
    C63 Card Hospital but correct 20/06/2003 
            not stored on the S I O and 
            PIN recorded in S I O 
                                          Version: 
                                          0 02 000 
Use Case He performs the functions 
UcLogPaz necessary to authenticate an 
            patient 
High Priority 
The Hospital set up 00,034 Card is not registered in ` 
            I S O 
            The PIN is `65,323 recorded in S I O 
Description test 
Hospital Input Card: 00,034 
            PIN: 65,323 
The Oracle system does not allow access to 
            patient 
Classes cover valid: CE1 CE7 
            Classes invalid: CE5"
UC_1_SRC,"Input anagrafica laboratory 
It allows the operator to enter 
                 the anagrafica of a laboratory 
                 analysis or any data that the 
                 characterize 
                 Has an interest to enter the age of 
                 laboratory within the S I O 
The Operator has been recognized by ` 
                 System (See UcValOp) and has 
                 all the data that characterize 
                 the anagrafica of the laboratory 
The data in the S I O 
                 not be modified 
                 Success: The anagrafica of the laboratory 
                 is properly inserted inside 
                 the S I O 
The operator activates the execution of 
                 the anagrafica input service 
                 Laboratory 
1 View the mask 
     to enter 
     information needed
2 Inserts data about the anagrafica of 
                                laboratory 
3 Confirm placement 
4 Verify the data entered 
     by 
5 Stores data 
6 Notify that the operation 
     it is `finished with 
     success 
Data entered invalid 
4 1 Display a message showing the 
          data deemed invalid 
   4 2 Reinserts running from 1 
          underpinned the fields of the form with data 
          Entered 
Operator cancels operation 
   3 1 ends the execution of use case with 
          failure 
   2 1 The anagrafica of a laboratory is characterized ` 
          by the following data: name VAT 
          address city province CAP addresses 
          Additional telephone and Notes 
          NB: In italics are highlighted data 
          Optional whose inclusion does not affect 
          on the correct completion of operation"
UC_2_SRC,"Changing anagrafica laboratory 
It allows the operator to change 
                the anagrafica of a laboratory analysis 
                It deals with the modification of data 
                about anagrafica of laboratory 
                analysis 
The Operator has been recognized by 
                System (See UcValOp) and anagrafica 
                Laboratory is inside the 
                I S O 
The anagrafica data of 
                laboratory are not changed: 
                remain in the state this first 
                of 
                Success: The anagrafica of the laboratory 
                is properly amended 
The operator activates the execution of 
                Service changing of the anagrafica of 
                laboratory 
1 View the list of 
     laboratories 
     in the S I O 
2 Select the laboratory  Which change 
                               the anagrafica 
3 Confirm your selection 
4 View the mask 
     for editing 
    the anagrafica of 
     laboratory 
5 Changing the angrafica of 
                               laboratory 
Confirm the changes 6 
7 Verify the data insert by operator
8 Remember the 
     updates 
9 Notify  that the operation 
     it is finished with 
     success 
Data entered invalid 
   7 1 Display a message showing the 
          data deemed invalid 
   7 2 Reinserts running from 4 
          underpinned the fields of the form with data 
          Entered 
Operator cancels operation 
  3 1 ends the execution of use case with 
   6 1 failure 
   5 1 The anagrafica of a laboratory is characterized ` 
          by the following data: name VAT 
          address city province CAP addresses 
          Additional telephone and Notes 
          NB: In italics are highlighted data 
          Optional whose inclusion does not affect 
          on the proper completion of"
UC_3_SRC,"Delete anagrafica laboratory 
It allows the operator to remove 
                the anagrafica of a laboratory of
                analysis 
                He works for the elimination of data 
                at anagrafica on a laboratory 
                analysis 
The Operator has been recognized by  
                System (See UcValOp) and age 
                Laboratory is `inside the 
                I S O 
The anagrafica data of 
                laboratory are not changed: 
                remain in the state this first 
                of execution
                Success: The age of the laboratory 
                is successfully eliminated 
The operator activates the execution of 
                elimination of the anagrafica of 
                Laboratory 
1 View the list of 
      laboratories 
     in the S I O 
2 Select the laboratory 
                               which change 
                               the anagrafica
3 Confirm your selection 
4 View the mask 
     to eliminate 
     the anagrafica of 
     laboratory 
6 confirm the delete of 
                               laboratory 
7 Delete the data 
     about anagrafica of 
     laboratory 
Notify 8 that the operation 
     it is `finished with 
     success 
Operator cancels operation 
  3 1 ends the execution of use case with 
   6 1 failure 
   4 1 The mask will contain data on the 
          laboratory selected to enable 
          the operator to monitor them in detail before 
          to act the delete"
UC_4_SRC,"Inserting anagrafica doctor 
It allows the operator to input 
                the anagrafica of a doctor who works 
                at the outpatient 
                The Operator is responsible to 
                input of doctor anagrafica
                in the S I O 
The Operator has been recognized by ` 
                System (See UcValOp) and has 
                all the data that characterize 
                the doctor anagrafica
The data in the S I O 
                not be modified 
                Success: The doctor anagrafica is 
                correctly inserted in the 
                I S O 
The operator activates the execution of 
                input service of the 
                doctor anagrafica
1 View the mask 
     for input of 
     needed information 
2 Inserts data of doctor anagrafica
3 Confirm input
4 Verify the data insert by operator
5 Stores data 
6 Notify that the operation 
     is finished with 
     success 
Data entered invalid 
   4 1 Display a message showing the 
          data deemed invalid 
   4 2 take back running from point 1 
          underpinned the fields of the form with data 
          insert by operator
Operator cancels operation 
3 1 ends the execution of use case with 
          failure 
   2 1 The age of a physician is `characterized by 
          following data: name surname sex code 
          Tax date of birth place of birth 
          province of birth place of address 
          home province of residence address ZIP code 
          telephone specialization year 
          certification and additional notes 
          NB: In italics are highlighted data 
          Optional whose inclusion does not affect 
          on the correct completion of the operation"
UC_5_SRC,"Changing  doctor anagrafica
It allows the operator to change 
                the anagrafica of a doctor who works 
                at the outpatient 
                It deals with the modification of data 
                about a doctor anagrafica 
The Operator has been recognized by ` 
                System (See UcValOp) and age 
                `the doctor is present within the 
                I S O 
The anagrafica data of the doctor 
                are not modified, remain in 
                This was before 
                Success: The personal doctor is 
                correctly changed 
The operator activates the execution of 
                Chanching service of the doctor anagrafica
1 View the list of 
     doctors present 
     in the S I O 
2 Select the anagrafica doctor which
                               change the anagrafica
3 Confirm the selection 
4 View the mask 
     for changing of 
     the doctor anagrafica
5 Changing the anagrafica of 
                               doctor 
6 Confirm Changes 
7 Verify the data insert by operator
Remember the 8 
     updates 
Notify 9 that the operation 
     it is `finished with 
     success 
Data entered invalid 
   7 1 Display a message showing the 
          data are invalid 
   7 2 take back running from 4 
          underpinned the fields of the form with data 
          insert by user
Operator cancels operation 
  3 1 ends the execution of use case with 
   6 1 failure 
   5 1 The anagrafica of a doctor is `characterized by 
          following data: name surname sex code 
          Tax date of birth place of birth 
          province of birth place of address 
          home province of residence address ZIP code 
          telephone specialization year 
          certification and additional notes 
          NB: In italics are highlighted data 
          Optional whose inclusion does not affect 
          on the correct completion of operation"
UC_6_SRC,"Delete anagrafica doctor 
It allows the operator to delete 
                the anagrafica of a doctor who works 
                at the outpatient 
                He works for the delete of data 
                of anagrafica related to a doctor 
The Operator has been recognized by ` 
                System (See UcValOp) and anagrafica 
                `the doctor is present within the 
                I S O 
The details of the doctor 
                are not modified, remain in 
                This state was before execution
                Success: The  doctor anagrafica is 
                successfully deleted 
The operator activates the execution of 
                delete of the register service 
                Laboratory 
1 View the list of 
      laboratories that are
     in the S I O 
2 Select the doctor which 
                               changing the anagrafica
3 Confirm the selection 
4 View the mask 
     to delete 
     the doctor anagrafica
6 confirm to delete of 
                               doctor 
7 Delete the data 
     about anagrafica of 
     doctor 
Notify 8 that the operation 
     it is `finished with 
     success 
Operator cancels operation 
  3 1 ends the execution of use case with 
   6 1 failure 
   4 1 The mask will contain data about the medical 
          selected so as to allow the operator 
          to examine them in detail before proceeding 
          to delete"
UC_7_SRC,"Validation operator 
He works to perform the functions 
                necessary to authenticate an 
                Operator 
                It's Interest to make their 
                validation in order to use the 
                all features available 
                System 
The Operator is not recognized by 
                system 
                Success: The Operator is recognized by  
                system and enabled it 
The operator tries to log on system
1 View the mask 
     for validation 
     of operator
2 Inserts login and password 
3 Confirm data 
4 verify login and 
     identify a password 
     Operator within 
     the S I O 
5 allows access 
6 View the main mask 

Operator cancels the operation 
validation 
   3 1 System: ends the execution of use case with 
          failure 
Validation Failed 
   4 1 System: Show appropriate message 
   4 2 System: take back the execution by 1 point 
          underpinned the fields of the form with data 
          insert by user"
UC_8_SRC,"Record visit 
It allows the operator to record a 
                 visit held in outpatient
                 The Operator has an interest in a record 
                 visit held in outpatient
The Operator has been recognized by ` 
                 System (See UcValOp) and the Operator has 
                 received the data of for visit 
The Clinic of Folder 
                 Patient who was subjected to `visit 
                 is not changed 
                 Success: All information is 
                 stored in the folder 
                 Patient Clinic 
The operator activates the execution of 
                 registration service of a visit 
1 View the mask 
     to record of the visit

2 inputs the neccesary data of
                                the registration of 
                                visit 
3 Confirm input
4 Verify the data insert
     by operator
5 Stores data 
6 Notify the operator 
     that the operation was  
     concluded successfully 
Input Data about to a new examination 
   6 1 Inserting new examination 
              The Operator's interest to input data 
              an examination of the visit concerned 
              Inserting examination 
   6 2 Back on 6 point
Invalid data set 
   4 1 Show an appropriate message 
   4 2 take back running from 1 
          underpinned the fields of the form with data 
          insert by user
Operator cancels the operation 
Registration 
   3 1 ends the use case with failure 
   4 1 The data required for registration of 
          visit are: the date the name of the doctor who 
          carried out the survey the reason for the visit 
          illnesses accused by the patient history 
          made by medical diagnosis tests 
          prescribed therapy prescribed (indicating 
          Medicines and time of recruitment) and 'necessary 
          Furthermore, the inclusion of possible values 
          instrumental observations made during the visit 
          (eg heart beat the pressure 
          n number of blood found dioptres etc) 
          For biological testing and / or instrumental is ` 
          must enter information on the 
          laboratory that has made them the values of 
          results of each examination and evaluation 
          diagnosis made by medical"
UC_9_SRC,"Changing visit 
It allows the operator to change a 
                 Visit previously recorded 
                 The Operator has an interest in a change 
                 Visit previously recorded 
The Operator has been recognized by  
                 System (See UcValOp) visit 
                 is registered in the S I O 
                 Operator and received data 
                 visit to be changing
The clinic of Folder 
                 Patient who was subjected to `visit 
                 is not changed 
                 Success: Information on 
                 Visit concerned are updated 
                 Folder inside the Clinic of
                 Patient 
The operator activates the execution of 
                 service editing a visit 
1 View the list of 
     visits in 
     chronological order 
2 Select the visit by 
                                change 
3 Confirm your selection 
4 View the mask 
     for the modification of a 
     visit 
5 Changing data of the
                                visit 
6 Confirm Changes 
7 Verify the data insert
     by operator
8 Remember the 
     updates 
9 Notify to the operator
     that the operation was ` 
     concluded successfully 
Input of Data about to a 
new examination 
   5 1 Inserting new examination 
              The Operator is interest to input data of
              an examination of the visit in object 
   5 2 Return to step 5 
Changing data on an examination 
   5 1 
            Change examination data 
          
              The Operator's interest to modify the data 
              an examination of the visit 
          
              Edit review 
   5 2 Return to step 5 
Changing data on a 
examination 
   5 1 
            Deleting data examination  
          
              The Operator's interest to delete data 
              an examination of the visit 
          
              Delete examination 
   5 2 Return to step 5 
Invalid data set 
   7 1 Show an appropriate message 
   7 2 take back running from 4 step
          underpinned the fields of the form with data 
          inserted by operator
Operator cancels the operation 
change
  3 1 ends the use case with failure 
   6 1 
   4 1 The data required for registration of 
          visit are: the date the name of the doctor who 
          carried out the survey the reason for the visit 
          illnesses accused by the patient history 
          made by medical diagnosis tests 
          prescribed therapy prescribed (indicating 
          Medicines and time of recruitment) and 'necessary 
          Furthermore, the inclusion of possible values 
          instrumental observations made during the visit 
          (eg heart beat the pressure 
          n number of blood found dioptres etc) 
          For biological testing and / or instrumental is ` 
          must enter information on the 
          laboratory that has made them the values of 
          results of each examination and evaluation 
          diagnosis made by medical"
UC_10_SRC,"Delete visit 
It allows the operator to delete a 
                 Visit previously recorded 
                 The Operator's interest to delete a 
                 Visit previously recorded 
The Operator has been recognized by ` 
                 System (See UcValOp) and the visit 
                 is registered in the S I O 
The data in the S I O 
                 not be modified 
                 Success: The Folder Clinic Patient 
                 which was submitted to visit 
                 eliminated is updated 
The operator activates the execution of 
                 service elimination of a visit 
1 View the list of 
     visits in 
     chronological order 
2 Select the visit to
                                delete 
3 Confirm the selection 
4 View the mask 
     for viewing 
     of visit 
5 Confirm the delete 
6 Delete the visit and 
     examinations related to it 
Notify the operator 7 
     that the operation was ` 
     concluded successfully 
Operator cancels the operation 
Review 
  3 1 ends the use case with failure 
   5 1 
   4 1 The mask will contain data on the visit 
          selected so as to allow the operator
          to verify them in detail before proceeding 
          to delete"
UC_11_SRC,"Input examination 
It allows the operator to record 
                 results of a examination  supported by a 
                 patient required a visit 
                 held in outpatient
                 The Operator's interest to enter 
                 details of a review supported by a 
                 Patient 
The Operator has been recognized by ` 
                 System (See UcValOp) and the visit to 
                 refers the examination must be already 
                 recorded in the S I O 
The data in the S I O 
                 not be modified 
                 Success: The Folder Clinic Patient 
                 argued that the examination is updated 
The operator activates the execution of 
                 input service  of data from an 
                 examination 
1 View the mask 
     to record 
     of examination 
2 Input necessary data to
                                registration 
                                of examination 
3 Confirm input
4 Verify the data inserted
     by operator
5 Stores data confirm the elimination 
6 Notify the operator 
     that the operation was ` 
     concluded successfully 
Invalid data set 
   4 1 Show an appropriate message 
   4 2 take back running from 1 step 
          underpinned the fields of the form with data 
          inserted by user
Operator cancels the operation 
Registration 
   3 1 ends the use case with failure 
   4 1 The data required for registration of a 
          consideration are: the type of examination 
          information relating to the laboratory where they 
          made the values of the results and 
          diagnostic evaluation made by the doctor"
UC_12_SRC,"Changing examination 
It allows the operator to change a 
                 examination  previously recorded 
                 The Operator has an interest in change 
                 examination  previously recorded 
The Operator has been recognized by ` 
                 System (See UcValOp) examination is 
                 registered in the S I O and 
                 The Operator has received the results of 
                 to be change
The Clinic of Folder 
                 Patient who has undergone ` 
                 is not changed 
                 Success: Information on examination 
                 to be updated within 
                 of the patient's Clinic Folder
The operator activates the execution of 
                 service to modify an examination 
1 View a list of 
     tests carried out in 
     chronological order 
2 Select the examination by 
                                change 
3 Confirm your selection 
4 View the mask 
     for the modification of a 
     examination 
5 Change of data 
6 Confirm Changes 
7 Verify the data inserted
     by operator
Remember the 8 
     updates 
Communicate to the operator 9 
     that the operation was ` 
     concluded successfully 
Invalid data set 
   7 1 Show an appropriate message 
   7 2 take back running from 4 
          underpinned the fields of the form with data 
          inserted by operator 
Operator cancels the operation 
Review 
  3 1 ends the use case with failure 
   6 1 
   4 1 The data required for registration of a 
          consideration are: the type of examination 
          information relating to the laboratory where they 
          made the values of the results and 
          diagnostic evaluation made by the doctor"
